timestamp,open,high,low,close,volume
2016-05-16,461.48,461.59,451.48,455.66,6019.17236655
2016-05-17,455.64,457.49,452.2,454.19,6033.908425850001
2016-05-18,454.19,457.88,453.6,455.56,5512.0659485999995
2016-05-19,455.56,456.41,435.0,438.38,8405.79378924
2016-05-20,437.91,445.85,435.5,445.65,7178.735361999999
2016-05-21,445.52,446.99,441.88,446.28,3945.71821234
2016-05-22,446.27,446.45,440.89,442.48,3779.5197405599997
2016-05-23,442.45,446.3,440.79,445.67,5659.316472179999
2016-05-24,445.56,448.5,440.5,446.99,6536.782473599999
2016-05-25,446.98,452.42,446.86,451.49,6167.86613828
2016-05-26,451.45,454.99,449.0,454.97,5843.63197402
2016-05-27,454.97,476.75,454.35,471.27,9886.98648828
2016-05-28,471.21,539.49,470.13,523.25,12107.098798459998
2016-05-29,523.35,549.99,491.01,525.22,9957.469243179996
2016-05-30,525.22,541.0,519.0,532.55,5960.31332201
2016-05-31,532.56,544.9,520.01,531.34,8491.94268136
2016-06-01,531.25,541.5,524.39,534.84,5736.49383224
2016-06-02,534.85,541.2,531.86,537.87,6329.81966569
2016-06-03,538.06,578.0,535.96,571.25,10203.593873200001
2016-06-04,571.09,594.64,564.29,576.31,6931.957378170001
2016-06-05,576.31,585.0,570.22,575.17,4984.2494482
2016-06-06,575.17,588.15,575.0,586.77,6790.995892329999
2016-06-07,586.75,590.95,475.0,579.71,10079.796841729994
2016-06-08,579.72,583.99,572.96,583.21,5661.749172719999
2016-06-09,583.19,583.48,574.0,577.46,4979.63044035
2016-06-10,577.47,581.0,573.5,580.31,5659.426616590001
2016-06-11,580.31,610.0,580.31,609.5,5542.19525864
2016-06-12,609.5,687.71,605.0,677.86,17998.504575360002
2016-06-13,677.45,720.0,663.55,706.01,15497.15307056
2016-06-14,706.02,706.45,650.02,684.95,12443.095563800001
2016-06-15,684.99,699.3,673.0,698.78,7913.03547125
2016-06-16,698.76,777.68,698.76,769.76,16806.858737630002
